"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"New York"	"36"	"Orange County, NY"	"36071"	"2009"	"2009"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	19	372079	Unreliable
	"New York"	"36"	"Orange County, NY"	"36071"	"2009"	"2009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	17	372079	Unreliable
	"New York"	"36"	"Orange County, NY"	"36071"	"2010"	"2010"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	12	372813	Unreliable
	"New York"	"36"	"Orange County, NY"	"36071"	"2010"	"2010"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	29	372813	7.7787
	"New York"	"36"	"Orange County, NY"	"36071"	"2011"	"2011"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	17	374872	Unreliable
	"New York"	"36"	"Orange County, NY"	"36071"	"2011"	"2011"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	22	374872	5.8687
	"New York"	"36"	"Orange County, NY"	"36071"	"2012"	"2012"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	27	374512	7.2094
	"New York"	"36"	"Orange County, NY"	"36071"	"2012"	"2012"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	20	374512	5.3403
	"New York"	"36"	"Orange County, NY"	"36071"	"2013"	"2013"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	26	375592	6.9224
	"New York"	"36"	"Orange County, NY"	"36071"	"2013"	"2013"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	25	375592	6.6562
	"New York"	"36"	"Orange County, NY"	"36071"	"2014"	"2014"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	29	376099	7.7107
	"New York"	"36"	"Orange County, NY"	"36071"	"2014"	"2014"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	35	376099	9.3061
	"New York"	"36"	"Oswego County, NY"	"36075"	"2012"	"2012"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	121700	Unreliable
	"New York"	"36"	"Oswego County, NY"	"36075"	"2013"	"2013"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	121165	Unreliable
	"New York"	"36"	"Oswego County, NY"	"36075"	"2014"	"2014"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	15	120913	Unreliable
	"New York"	"36"	"Queens County, NY"	"36081"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	52	2217166	2.3453
	"New York"	"36"	"Queens County, NY"	"36081"	"2009"	"2009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	47	2217166	2.1198
	"New York"	"36"	"Queens County, NY"	"36081"	"2009"	"2009"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	14	2217166	Unreliable
	"New York"	"36"	"Queens County, NY"	"36081"	"2010"	"2010"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	28	2230722	1.2552
	"New York"	"36"	"Queens County, NY"	"36081"	"2010"	"2010"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	71	2230722	3.1828
	"New York"	"36"	"Queens County, NY"	"36081"	"2010"	"2010"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	13	2230722	Unreliable
	"New York"	"36"	"Queens County, NY"	"36081"	"2011"	"2011"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	35	2247848	1.5570
	"New York"	"36"	"Queens County, NY"	"36081"	"2011"	"2011"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	70	2247848	3.1141
	"New York"	"36"	"Queens County, NY"	"36081"	"2011"	"2011"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	18	2247848	Unreliable
	"New York"	"36"	"Queens County, NY"	"36081"	"2012"	"2012"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	12	2272771	Unreliable
	"New York"	"36"	"Queens County, NY"	"36081"	"2012"	"2012"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	51	2272771	2.2440
	"New York"	"36"	"Queens County, NY"	"36081"	"2012"	"2012"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	56	2272771	2.4640
	"New York"	"36"	"Queens County, NY"	"36081"	"2012"	"2012"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	12	2272771	Unreliable
	"New York"	"36"	"Queens County, NY"	"36081"	"2013"	"2013"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	14	2296175	Unreliable
	"New York"	"36"	"Queens County, NY"	"36081"	"2013"	"2013"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	69	2296175	3.0050
	"New York"	"36"	"Queens County, NY"	"36081"	"2013"	"2013"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	74	2296175	3.2228
	"New York"	"36"	"Queens County, NY"	"36081"	"2013"	"2013"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	20	2296175	0.8710
	"New York"	"36"	"Queens County, NY"	"36081"	"2014"	"2014"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	13	2321580	Unreliable
	"New York"	"36"	"Queens County, NY"	"36081"	"2014"	"2014"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	54	2321580	2.3260
	"New York"	"36"	"Queens County, NY"	"36081"	"2014"	"2014"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	71	2321580	3.0583
	"New York"	"36"	"Queens County, NY"	"36081"	"2014"	"2014"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	10	2321580	Unreliable
	"New York"	"36"	"Richmond County, NY"	"36085"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	10	466965	Unreliable
	"New York"	"36"	"Richmond County, NY"	"36085"	"2009"	"2009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	40	466965	8.5660
	"New York"	"36"	"Richmond County, NY"	"36085"	"2010"	"2010"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	12	468730	Unreliable
	"New York"	"36"	"Richmond County, NY"	"36085"	"2010"	"2010"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	45	468730	9.6004
	"New York"	"36"	"Richmond County, NY"	"36085"	"2011"	"2011"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	14	470467	Unreliable
	"New York"	"36"	"Richmond County, NY"	"36085"	"2011"	"2011"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	53	470467	11.2654
	"New York"	"36"	"Richmond County, NY"	"36085"	"2012"	"2012"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	10	470728	Unreliable
	"New York"	"36"	"Richmond County, NY"	"36085"	"2012"	"2012"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	66	470728	14.0208
	"New York"	"36"	"Richmond County, NY"	"36085"	"2013"	"2013"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	22	472621	4.6549
	"New York"	"36"	"Richmond County, NY"	"36085"	"2013"	"2013"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	41	472621	8.6750
	"New York"	"36"	"Richmond County, NY"	"36085"	"2014"	"2014"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	31	473279	6.5500
	"New York"	"36"	"Richmond County, NY"	"36085"	"2014"	"2014"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	42	473279	8.8743
	"New York"	"36"	"Rockland County, NY"	"36087"	"2013"	"2013"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	11	320903	Unreliable
	"New York"	"36"	"Rockland County, NY"	"36087"	"2013"	"2013"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	16	320903	Unreliable
	"New York"	"36"	"Rockland County, NY"	"36087"	"2014"	"2014"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	323866	Unreliable
	"New York"	"36"	"Saratoga County, NY"	"36091"	"2014"	"2014"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	13	224921	Unreliable
	"New York"	"36"	"Suffolk County, NY"	"36103"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	82	1487206	5.5137
	"New York"	"36"	"Suffolk County, NY"	"36103"	"2009"	"2009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	51	1487206	3.4292
	"New York"	"36"	"Suffolk County, NY"	"36103"	"2010"	"2010"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	97	1493350	6.4955
	"New York"	"36"	"Suffolk County, NY"	"36103"	"2010"	"2010"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	64	1493350	4.2857
	"New York"	"36"	"Suffolk County, NY"	"36103"	"2010"	"2010"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	14	1493350	Unreliable
	"New York"	"36"	"Suffolk County, NY"	"36103"	"2011"	"2011"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	141	1498816	9.4074
	"New York"	"36"	"Suffolk County, NY"	"36103"	"2011"	"2011"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	95	1498816	6.3383
	"New York"	"36"	"Suffolk County, NY"	"36103"	"2011"	"2011"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	16	1498816	Unreliable
	"New York"	"36"	"Suffolk County, NY"	"36103"	"2012"	"2012"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	16	1499273	Unreliable
	"New York"	"36"	"Suffolk County, NY"	"36103"	"2012"	"2012"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	139	1499273	9.2712
	"New York"	"36"	"Suffolk County, NY"	"36103"	"2012"	"2012"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	107	1499273	7.1368
	"New York"	"36"	"Suffolk County, NY"	"36103"	"2012"	"2012"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	16	1499273	Unreliable
	"New York"	"36"	"Suffolk County, NY"	"36103"	"2013"	"2013"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	150	1499738	10.0017
	"New York"	"36"	"Suffolk County, NY"	"36103"	"2013"	"2013"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	82	1499738	5.4676
	"New York"	"36"	"Suffolk County, NY"	"36103"	"2013"	"2013"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	20	1499738	1.3336
	"New York"	"36"	"Suffolk County, NY"	"36103"	"2014"	"2014"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	136	1502968	9.0488
	"New York"	"36"	"Suffolk County, NY"	"36103"	"2014"	"2014"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	94	1502968	6.2543
	"New York"	"36"	"Suffolk County, NY"	"36103"	"2014"	"2014"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	19	1502968	Unreliable
	"New York"	"36"	"Sullivan County, NY"	"36105"	"2011"	"2011"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	17	76900	Unreliable
	"New York"	"36"	"Sullivan County, NY"	"36105"	"2014"	"2014"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	13	75943	Unreliable
	"New York"	"36"	"Ulster County, NY"	"36111"	"2013"	"2013"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	14	180998	Unreliable
	"New York"	"36"	"Ulster County, NY"	"36111"	"2014"	"2014"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	11	180445	Unreliable
	"New York"	"36"	"Westchester County, NY"	"36119"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	25	944201	2.6477
	"New York"	"36"	"Westchester County, NY"	"36119"	"2009"	"2009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	25	944201	2.6477
	"New York"	"36"	"Westchester County, NY"	"36119"	"2010"	"2010"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	14	949113	Unreliable
	"New York"	"36"	"Westchester County, NY"	"36119"	"2010"	"2010"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	20	949113	2.1072
	"New York"	"36"	"Westchester County, NY"	"36119"	"2010"	"2010"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	10	949113	Unreliable
	"New York"	"36"	"Westchester County, NY"	"36119"	"2011"	"2011"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	28	955899	2.9292
	"New York"	"36"	"Westchester County, NY"	"36119"	"2011"	"2011"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	38	955899	3.9753
	"New York"	"36"	"Westchester County, NY"	"36119"	"2011"	"2011"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	12	955899	Unreliable
	"New York"	"36"	"Westchester County, NY"	"36119"	"2012"	"2012"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	32	961670	3.3275
	"New York"	"36"	"Westchester County, NY"	"36119"	"2012"	"2012"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	37	961670	3.8475
	"New York"	"36"	"Westchester County, NY"	"36119"	"2012"	"2012"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	14	961670	Unreliable
	"New York"	"36"	"Westchester County, NY"	"36119"	"2013"	"2013"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	38	968802	3.9224
	"New York"	"36"	"Westchester County, NY"	"36119"	"2013"	"2013"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	49	968802	5.0578
	"New York"	"36"	"Westchester County, NY"	"36119"	"2014"	"2014"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	39	972634	4.0097
	"New York"	"36"	"Westchester County, NY"	"36119"	"2014"	"2014"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	37	972634	3.8041
	"North Carolina"	"37"	"Alamance County, NC"	"37001"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	17	149954	Unreliable
	"North Carolina"	"37"	"Alamance County, NC"	"37001"	"2011"	"2011"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	10	153291	Unreliable
	"North Carolina"	"37"	"Alamance County, NC"	"37001"	"2012"	"2012"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	153920	Unreliable
	"North Carolina"	"37"	"Alamance County, NC"	"37001"	"2013"	"2013"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	11	154378	Unreliable
	"North Carolina"	"37"	"Alexander County, NC"	"37003"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	10	37053	Unreliable
	"North Carolina"	"37"	"Brunswick County, NC"	"37019"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	23	105777	21.7439
	"North Carolina"	"37"	"Brunswick County, NC"	"37019"	"2010"	"2010"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	16	107431	Unreliable
	"North Carolina"	"37"	"Brunswick County, NC"	"37019"	"2011"	"2011"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	23	110097	20.8907
	"North Carolina"	"37"	"Brunswick County, NC"	"37019"	"2012"	"2012"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	16	112257	Unreliable
	"North Carolina"	"37"	"Brunswick County, NC"	"37019"	"2013"	"2013"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	19	115301	Unreliable
	"North Carolina"	"37"	"Brunswick County, NC"	"37019"	"2014"	"2014"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	13	118836	Unreliable
	"North Carolina"	"37"	"Buncombe County, NC"	"37021"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	15	236349	Unreliable
	"North Carolina"	"37"	"Buncombe County, NC"	"37021"	"2010"	"2010"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	13	238318	Unreliable
	"North Carolina"	"37"	"Buncombe County, NC"	"37021"	"2011"	"2011"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	14	241419	Unreliable
	"North Carolina"	"37"	"Buncombe County, NC"	"37021"	"2012"	"2012"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	18	244490	Unreliable
	"North Carolina"	"37"	"Buncombe County, NC"	"37021"	"2014"	"2014"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	17	250539	Unreliable
	"North Carolina"	"37"	"Burke County, NC"	"37023"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	12	91178	Unreliable
	"North Carolina"	"37"	"Burke County, NC"	"37023"	"2010"	"2010"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	12	90912	Unreliable
	"North Carolina"	"37"	"Burke County, NC"	"37023"	"2012"	"2012"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	15	90505	Unreliable
	"North Carolina"	"37"	"Burke County, NC"	"37023"	"2013"	"2013"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	17	89842	Unreliable
	"North Carolina"	"37"	"Burke County, NC"	"37023"	"2013"	"2013"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	89842	Unreliable
	"North Carolina"	"37"	"Burke County, NC"	"37023"	"2014"	"2014"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	14	89486	Unreliable
	"North Carolina"	"37"	"Cabarrus County, NC"	"37025"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	17	175993	Unreliable
	"North Carolina"	"37"	"Cabarrus County, NC"	"37025"	"2010"	"2010"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	13	178011	Unreliable
	"North Carolina"	"37"	"Cabarrus County, NC"	"37025"	"2013"	"2013"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	17	187226	Unreliable
	"North Carolina"	"37"	"Cabarrus County, NC"	"37025"	"2014"	"2014"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	15	192103	Unreliable
	"North Carolina"	"37"	"Caldwell County, NC"	"37027"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	13	82798	Unreliable
	"North Carolina"	"37"	"Caldwell County, NC"	"37027"	"2012"	"2012"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	10	81930	Unreliable
	"North Carolina"	"37"	"Carteret County, NC"	"37031"	"2011"	"2011"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	12	67373	Unreliable
	"North Carolina"	"37"	"Catawba County, NC"	"37035"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	17	154610	Unreliable
	"North Carolina"	"37"	"Catawba County, NC"	"37035"	"2010"	"2010"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	12	154358	Unreliable
	"North Carolina"	"37"	"Catawba County, NC"	"37035"	"2011"	"2011"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	21	154181	13.6204
	"North Carolina"	"37"	"Catawba County, NC"	"37035"	"2012"	"2012"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	12	154339	Unreliable
	"North Carolina"	"37"	"Catawba County, NC"	"37035"	"2013"	"2013"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	15	154810	Unreliable
	"North Carolina"	"37"	"Catawba County, NC"	"37035"	"2014"	"2014"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	17	154534	Unreliable
	"North Carolina"	"37"	"Cleveland County, NC"	"37045"	"2010"	"2010"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	10	98078	Unreliable
	"North Carolina"	"37"	"Columbus County, NC"	"37047"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	15	58163	Unreliable
	"North Carolina"	"37"	"Cumberland County, NC"	"37051"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	17	317252	Unreliable
	"North Carolina"	"37"	"Cumberland County, NC"	"37051"	"2010"	"2010"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	25	319431	7.8264
	"North Carolina"	"37"	"Cumberland County, NC"	"37051"	"2011"	"2011"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	26	324885	8.0028
	"North Carolina"	"37"	"Cumberland County, NC"	"37051"	"2011"	"2011"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	324885	Unreliable
	"North Carolina"	"37"	"Cumberland County, NC"	"37051"	"2012"	"2012"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	26	324049	8.0235
	"North Carolina"	"37"	"Cumberland County, NC"	"37051"	"2012"	"2012"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	13	324049	Unreliable
	"North Carolina"	"37"	"Cumberland County, NC"	"37051"	"2013"	"2013"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	19	325871	Unreliable
	"North Carolina"	"37"	"Cumberland County, NC"	"37051"	"2013"	"2013"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	325871	Unreliable
	"North Carolina"	"37"	"Cumberland County, NC"	"37051"	"2014"	"2014"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	24	326328	7.3546
	"North Carolina"	"37"	"Cumberland County, NC"	"37051"	"2014"	"2014"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	15	326328	Unreliable
	"North Carolina"	"37"	"Davidson County, NC"	"37057"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	14	162406	Unreliable
	"North Carolina"	"37"	"Davidson County, NC"	"37057"	"2010"	"2010"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	13	162878	Unreliable
	"North Carolina"	"37"	"Davidson County, NC"	"37057"	"2011"	"2011"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	18	162697	Unreliable
	"North Carolina"	"37"	"Davidson County, NC"	"37057"	"2011"	"2011"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	162697	Unreliable
	"North Carolina"	"37"	"Davidson County, NC"	"37057"	"2012"	"2012"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	12	163260	Unreliable
	"North Carolina"	"37"	"Davidson County, NC"	"37057"	"2012"	"2012"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	13	163260	Unreliable
	"North Carolina"	"37"	"Davidson County, NC"	"37057"	"2013"	"2013"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	25	163420	15.2980
	"North Carolina"	"37"	"Davidson County, NC"	"37057"	"2014"	"2014"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	13	164072	Unreliable
	"North Carolina"	"37"	"Davidson County, NC"	"37057"	"2014"	"2014"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	17	164072	Unreliable
	"North Carolina"	"37"	"Durham County, NC"	"37063"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	13	265356	Unreliable
	"North Carolina"	"37"	"Durham County, NC"	"37063"	"2010"	"2010"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	13	267587	Unreliable
