"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Missouri"	"29"	"Jackson County, MO"	"29095"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	39	670763	5.8143
	"Missouri"	"29"	"Jackson County, MO"	"29095"	"2009"	"2009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	33	670763	4.9198
	"Missouri"	"29"	"Jasper County, MO"	"29097"	"2008"	"2008"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	115144	Unreliable
	"Missouri"	"29"	"Jasper County, MO"	"29097"	"2009"	"2009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	15	116448	Unreliable
	"Missouri"	"29"	"Jefferson County, MO"	"29099"	"2005"	"2005"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	11	210142	Unreliable
	"Missouri"	"29"	"Jefferson County, MO"	"29099"	"2006"	"2006"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	28	213105	13.1391
	"Missouri"	"29"	"Jefferson County, MO"	"29099"	"2007"	"2007"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	16	214948	Unreliable
	"Missouri"	"29"	"Jefferson County, MO"	"29099"	"2008"	"2008"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	15	216409	Unreliable
	"Missouri"	"29"	"Jefferson County, MO"	"29099"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	30	217764	13.7764
	"Missouri"	"29"	"Jefferson County, MO"	"29099"	"2009"	"2009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	217764	Unreliable
	"Missouri"	"29"	"Polk County, MO"	"29167"	"2009"	"2009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	31085	Unreliable
	"Missouri"	"29"	"St. Charles County, MO"	"29183"	"2004"	"2004"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	13	319729	Unreliable
	"Missouri"	"29"	"St. Charles County, MO"	"29183"	"2005"	"2005"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	18	328892	Unreliable
	"Missouri"	"29"	"St. Charles County, MO"	"29183"	"2006"	"2006"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	23	337952	6.8057
	"Missouri"	"29"	"St. Charles County, MO"	"29183"	"2006"	"2006"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	337952	Unreliable
	"Missouri"	"29"	"St. Charles County, MO"	"29183"	"2007"	"2007"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	18	345395	Unreliable
	"Missouri"	"29"	"St. Charles County, MO"	"29183"	"2008"	"2008"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	15	351179	Unreliable
	"Missouri"	"29"	"St. Charles County, MO"	"29183"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	23	356902	6.4443
	"Missouri"	"29"	"St. Francois County, MO"	"29187"	"2004"	"2004"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	60829	Unreliable
	"Missouri"	"29"	"St. Francois County, MO"	"29187"	"2005"	"2005"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	62298	Unreliable
	"Missouri"	"29"	"St. Francois County, MO"	"29187"	"2006"	"2006"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	13	62917	Unreliable
	"Missouri"	"29"	"St. Francois County, MO"	"29187"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	14	64864	Unreliable
	"Missouri"	"29"	"St. Louis County, MO"	"29189"	"2004"	"2004"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	44	1007813	4.3659
	"Missouri"	"29"	"St. Louis County, MO"	"29189"	"2005"	"2005"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	50	1004109	4.9795
	"Missouri"	"29"	"St. Louis County, MO"	"29189"	"2005"	"2005"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	15	1004109	Unreliable
	"Missouri"	"29"	"St. Louis County, MO"	"29189"	"2006"	"2006"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	71	1002050	7.0855
	"Missouri"	"29"	"St. Louis County, MO"	"29189"	"2006"	"2006"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	1002050	Unreliable
	"Missouri"	"29"	"St. Louis County, MO"	"29189"	"2006"	"2006"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	12	1002050	Unreliable
	"Missouri"	"29"	"St. Louis County, MO"	"29189"	"2007"	"2007"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	45	999389	4.5028
	"Missouri"	"29"	"St. Louis County, MO"	"29189"	"2007"	"2007"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	15	999389	Unreliable
	"Missouri"	"29"	"St. Louis County, MO"	"29189"	"2008"	"2008"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	67	998331	6.7112
	"Missouri"	"29"	"St. Louis County, MO"	"29189"	"2008"	"2008"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	17	998331	Unreliable
	"Missouri"	"29"	"St. Louis County, MO"	"29189"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	76	998618	7.6105
	"Missouri"	"29"	"St. Louis County, MO"	"29189"	"2009"	"2009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	17	998618	Unreliable
	"Missouri"	"29"	"St. Louis County, MO"	"29189"	"2009"	"2009"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	10	998618	Unreliable
	"Missouri"	"29"	"St. Louis city, MO"	"29510"	"2004"	"2004"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	35	330988	10.5744
	"Missouri"	"29"	"St. Louis city, MO"	"29510"	"2005"	"2005"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	27	324945	8.3091
	"Missouri"	"29"	"St. Louis city, MO"	"29510"	"2006"	"2006"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	54	320131	16.8681
	"Missouri"	"29"	"St. Louis city, MO"	"29510"	"2006"	"2006"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	320131	Unreliable
	"Missouri"	"29"	"St. Louis city, MO"	"29510"	"2007"	"2007"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	40	317959	12.5802
	"Missouri"	"29"	"St. Louis city, MO"	"29510"	"2008"	"2008"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	38	317955	11.9514
	"Missouri"	"29"	"St. Louis city, MO"	"29510"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	49	318842	15.3681
	"Montana"	"30"	"Missoula County, MT"	"30063"	"2008"	"2008"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	10	107747	Unreliable
	"Montana"	"30"	"Missoula County, MT"	"30063"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	11	108717	Unreliable
	"Nebraska"	"31"	"Douglas County, NE"	"31055"	"2006"	"2006"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	12	493757	Unreliable
	"Nebraska"	"31"	"Douglas County, NE"	"31055"	"2007"	"2007"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	498743	Unreliable
	"Nebraska"	"31"	"Douglas County, NE"	"31055"	"2008"	"2008"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	12	504547	Unreliable
	"Nebraska"	"31"	"Douglas County, NE"	"31055"	"2008"	"2008"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	16	504547	Unreliable
	"Nebraska"	"31"	"Douglas County, NE"	"31055"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	21	511902	4.1023
	"Nebraska"	"31"	"Douglas County, NE"	"31055"	"2009"	"2009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	511902	Unreliable
	"Nevada"	"32"	"Clark County, NV"	"32003"	"2004"	"2004"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	18	1662773	Unreliable
	"Nevada"	"32"	"Clark County, NV"	"32003"	"2004"	"2004"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	144	1662773	8.6602
	"Nevada"	"32"	"Clark County, NV"	"32003"	"2004"	"2004"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	72	1662773	4.3301
	"Nevada"	"32"	"Clark County, NV"	"32003"	"2004"	"2004"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	11	1662773	Unreliable
	"Nevada"	"32"	"Clark County, NV"	"32003"	"2004"	"2004"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	22	1662773	1.3231
	"Nevada"	"32"	"Clark County, NV"	"32003"	"2005"	"2005"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	27	1729522	1.5611
	"Nevada"	"32"	"Clark County, NV"	"32003"	"2005"	"2005"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	164	1729522	9.4824
	"Nevada"	"32"	"Clark County, NV"	"32003"	"2005"	"2005"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	82	1729522	4.7412
	"Nevada"	"32"	"Clark County, NV"	"32003"	"2005"	"2005"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	11	1729522	Unreliable
	"Nevada"	"32"	"Clark County, NV"	"32003"	"2005"	"2005"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	19	1729522	Unreliable
	"Nevada"	"32"	"Clark County, NV"	"32003"	"2005"	"2005"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	28	1729522	1.6189
	"Nevada"	"32"	"Clark County, NV"	"32003"	"2006"	"2006"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	32	1803774	1.7741
	"Nevada"	"32"	"Clark County, NV"	"32003"	"2006"	"2006"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	173	1803774	9.5910
	"Nevada"	"32"	"Clark County, NV"	"32003"	"2006"	"2006"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	80	1803774	4.4351
	"Nevada"	"32"	"Clark County, NV"	"32003"	"2006"	"2006"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	22	1803774	1.2197
	"Nevada"	"32"	"Clark County, NV"	"32003"	"2006"	"2006"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	21	1803774	1.1642
	"Nevada"	"32"	"Clark County, NV"	"32003"	"2007"	"2007"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	25	1867817	1.3385
	"Nevada"	"32"	"Clark County, NV"	"32003"	"2007"	"2007"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	210	1867817	11.2431
	"Nevada"	"32"	"Clark County, NV"	"32003"	"2007"	"2007"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	66	1867817	3.5335
	"Nevada"	"32"	"Clark County, NV"	"32003"	"2007"	"2007"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	21	1867817	1.1243
	"Nevada"	"32"	"Clark County, NV"	"32003"	"2007"	"2007"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	35	1867817	1.8738
	"Nevada"	"32"	"Clark County, NV"	"32003"	"2008"	"2008"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	21	1912349	1.0981
	"Nevada"	"32"	"Clark County, NV"	"32003"	"2008"	"2008"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	189	1912349	9.8831
	"Nevada"	"32"	"Clark County, NV"	"32003"	"2008"	"2008"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	77	1912349	4.0265
	"Nevada"	"32"	"Clark County, NV"	"32003"	"2008"	"2008"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	24	1912349	1.2550
	"Nevada"	"32"	"Clark County, NV"	"32003"	"2008"	"2008"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	34	1912349	1.7779
	"Nevada"	"32"	"Clark County, NV"	"32003"	"2009"	"2009"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	23	1939407	1.1859
	"Nevada"	"32"	"Clark County, NV"	"32003"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	171	1939407	8.8171
	"Nevada"	"32"	"Clark County, NV"	"32003"	"2009"	"2009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	134	1939407	6.9093
	"Nevada"	"32"	"Clark County, NV"	"32003"	"2009"	"2009"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	13	1939407	Unreliable
	"Nevada"	"32"	"Clark County, NV"	"32003"	"2009"	"2009"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	17	1939407	Unreliable
	"Nevada"	"32"	"Clark County, NV"	"32003"	"2009"	"2009"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	26	1939407	1.3406
	"Nevada"	"32"	"Washoe County, NV"	"32031"	"2004"	"2004"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	17	382777	Unreliable
	"Nevada"	"32"	"Washoe County, NV"	"32031"	"2004"	"2004"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	15	382777	Unreliable
	"Nevada"	"32"	"Washoe County, NV"	"32031"	"2005"	"2005"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	15	392716	Unreliable
	"Nevada"	"32"	"Washoe County, NV"	"32031"	"2005"	"2005"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	13	392716	Unreliable
	"Nevada"	"32"	"Washoe County, NV"	"32031"	"2005"	"2005"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	11	392716	Unreliable
	"Nevada"	"32"	"Washoe County, NV"	"32031"	"2006"	"2006"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	14	400453	Unreliable
	"Nevada"	"32"	"Washoe County, NV"	"32031"	"2006"	"2006"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	18	400453	Unreliable
	"Nevada"	"32"	"Washoe County, NV"	"32031"	"2006"	"2006"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	12	400453	Unreliable
	"Nevada"	"32"	"Washoe County, NV"	"32031"	"2007"	"2007"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	13	408724	Unreliable
	"Nevada"	"32"	"Washoe County, NV"	"32031"	"2007"	"2007"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	45	408724	11.0099
	"Nevada"	"32"	"Washoe County, NV"	"32031"	"2008"	"2008"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	34	414793	8.1969
	"Nevada"	"32"	"Washoe County, NV"	"32031"	"2008"	"2008"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	35	414793	8.4379
	"Nevada"	"32"	"Washoe County, NV"	"32031"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	35	417722	8.3788
	"Nevada"	"32"	"Washoe County, NV"	"32031"	"2009"	"2009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	26	417722	6.2242
	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"2004"	"2004"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	19	394428	Unreliable
	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"2005"	"2005"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	17	396381	Unreliable
	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"2005"	"2005"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	396381	Unreliable
	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"2006"	"2006"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	22	398169	5.5253
	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"2006"	"2006"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	398169	Unreliable
	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"2007"	"2007"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	30	398843	7.5218
	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"2007"	"2007"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	398843	Unreliable
	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"2008"	"2008"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	13	399556	Unreliable
	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"2008"	"2008"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	13	399556	Unreliable
	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	22	400148	5.4980
	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"2009"	"2009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	15	400148	Unreliable
	"New Hampshire"	"33"	"Merrimack County, NH"	"33013"	"2007"	"2007"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	12	147024	Unreliable
	"New Hampshire"	"33"	"Merrimack County, NH"	"33013"	"2008"	"2008"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	10	147170	Unreliable
	"New Hampshire"	"33"	"Rockingham County, NH"	"33015"	"2004"	"2004"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	16	289103	Unreliable
	"New Hampshire"	"33"	"Rockingham County, NH"	"33015"	"2005"	"2005"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	13	291190	Unreliable
	"New Hampshire"	"33"	"Rockingham County, NH"	"33015"	"2006"	"2006"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	18	293618	Unreliable
	"New Hampshire"	"33"	"Rockingham County, NH"	"33015"	"2007"	"2007"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	22	294132	7.4796
	"New Hampshire"	"33"	"Rockingham County, NH"	"33015"	"2007"	"2007"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	294132	Unreliable
	"New Hampshire"	"33"	"Rockingham County, NH"	"33015"	"2008"	"2008"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	11	294996	Unreliable
	"New Hampshire"	"33"	"Rockingham County, NH"	"33015"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	18	295083	Unreliable
	"New Hampshire"	"33"	"Rockingham County, NH"	"33015"	"2009"	"2009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	295083	Unreliable
	"New Hampshire"	"33"	"Strafford County, NH"	"33017"	"2005"	"2005"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	12	118681	Unreliable
	"New Hampshire"	"33"	"Strafford County, NH"	"33017"	"2009"	"2009"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	11	123034	Unreliable
	"New Jersey"	"34"	"Atlantic County, NJ"	"34001"	"2004"	"2004"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	27	267723	10.0851
	"New Jersey"	"34"	"Atlantic County, NJ"	"34001"	"2004"	"2004"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	267723	Unreliable
	"New Jersey"	"34"	"Atlantic County, NJ"	"34001"	"2005"	"2005"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	20	270332	7.3983
	"New Jersey"	"34"	"Atlantic County, NJ"	"34001"	"2005"	"2005"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	270332	Unreliable
	"New Jersey"	"34"	"Atlantic County, NJ"	"34001"	"2006"	"2006"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	27	271759	9.9353
	"New Jersey"	"34"	"Atlantic County, NJ"	"34001"	"2007"	"2007"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	18	272303	Unreliable
	"New Jersey"	"34"	"Atlantic County, NJ"	"34001"	"2008"	"2008"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	14	273014	Unreliable
	"New Jersey"	"34"	"Atlantic County, NJ"	"34001"	"2008"	"2008"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	15	273014	Unreliable
	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"2004"	"2004"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	17	893378	Unreliable
	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"2004"	"2004"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	15	893378	Unreliable
	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"2005"	"2005"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	18	891446	Unreliable
	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"2005"	"2005"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	13	891446	Unreliable
	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"2006"	"2006"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	12	889406	Unreliable
	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"2006"	"2006"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	10	889406	Unreliable
	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"2006"	"2006"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	20	889406	2.2487
	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"2007"	"2007"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	22	890817	2.4696
	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"2007"	"2007"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	20	890817	2.2451
	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"2007"	"2007"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	11	890817	Unreliable
	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"2008"	"2008"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	24	895328	2.6806
	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"2008"	"2008"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	23	895328	2.5689
	"New Jersey"	"34"	"Burlington County, NJ"	"34005"	"2004"	"2004"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	21	446548	4.7027
	"New Jersey"	"34"	"Burlington County, NJ"	"34005"	"2005"	"2005"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	10	447245	Unreliable
	"New Jersey"	"34"	"Burlington County, NJ"	"34005"	"2005"	"2005"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	19	447245	Unreliable
	"New Jersey"	"34"	"Burlington County, NJ"	"34005"	"2006"	"2006"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	14	448373	Unreliable
