,State,State Code,County,County Code,Year,Cause of death,Cause of death Code,Deaths,Population,Crude Rate,State_Code,County Name
1941,Kansas,20.0,"Sedgwick County, KS",20173.0,2009,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,36.0,495006.0,7.2726,KS,Sedgwick County
1942,Kansas,20.0,"Sedgwick County, KS",20173.0,2009,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,11.0,495006.0,Unreliable,KS,Sedgwick County
1943,Kansas,20.0,"Sedgwick County, KS",20173.0,2010,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13.0,498365.0,Unreliable,KS,Sedgwick County
1944,Kansas,20.0,"Sedgwick County, KS",20173.0,2010,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,25.0,498365.0,5.0164,KS,Sedgwick County
1945,Kansas,20.0,"Sedgwick County, KS",20173.0,2011,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,15.0,501076.0,Unreliable,KS,Sedgwick County
1946,Kansas,20.0,"Sedgwick County, KS",20173.0,2011,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,27.0,501076.0,5.3884,KS,Sedgwick County
1947,Kansas,20.0,"Sedgwick County, KS",20173.0,2012,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,24.0,503889.0,4.7630,KS,Sedgwick County
1948,Kansas,20.0,"Sedgwick County, KS",20173.0,2012,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,27.0,503889.0,5.3583,KS,Sedgwick County
1949,Kansas,20.0,"Sedgwick County, KS",20173.0,2013,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,23.0,505415.0,4.5507,KS,Sedgwick County
1950,Kansas,20.0,"Sedgwick County, KS",20173.0,2013,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,33.0,505415.0,6.5293,KS,Sedgwick County
1951,Kansas,20.0,"Sedgwick County, KS",20173.0,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,25.0,508803.0,4.9135,KS,Sedgwick County
1952,Kansas,20.0,"Sedgwick County, KS",20173.0,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,45.0,508803.0,8.8443,KS,Sedgwick County
1953,Kansas,20.0,"Shawnee County, KS",20177.0,2009,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15.0,176786.0,Unreliable,KS,Shawnee County
1954,Kansas,20.0,"Wyandotte County, KS",20209.0,2010,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11.0,157505.0,Unreliable,KS,Wyandotte County
1956,Kansas,20.0,"Wyandotte County, KS",20209.0,2012,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11.0,159129.0,Unreliable,KS,Wyandotte County
2186,Maine,23.0,"Androscoggin County, ME",23001.0,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12.0,107440.0,Unreliable,ME,Androscoggin County
2187,Maine,23.0,"Cumberland County, ME",23005.0,2009,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,19.0,281969.0,Unreliable,ME,Cumberland County
2188,Maine,23.0,"Cumberland County, ME",23005.0,2010,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12.0,281674.0,Unreliable,ME,Cumberland County
2189,Maine,23.0,"Cumberland County, ME",23005.0,2011,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11.0,282401.0,Unreliable,ME,Cumberland County
2190,Maine,23.0,"Cumberland County, ME",23005.0,2012,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,18.0,283921.0,Unreliable,ME,Cumberland County
2191,Maine,23.0,"Cumberland County, ME",23005.0,2012,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14.0,283921.0,Unreliable,ME,Cumberland County
2192,Maine,23.0,"Cumberland County, ME",23005.0,2013,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12.0,285456.0,Unreliable,ME,Cumberland County
2193,Maine,23.0,"Cumberland County, ME",23005.0,2013,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,16.0,285456.0,Unreliable,ME,Cumberland County
2194,Maine,23.0,"Cumberland County, ME",23005.0,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11.0,287797.0,Unreliable,ME,Cumberland County
2195,Maine,23.0,"Cumberland County, ME",23005.0,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,23.0,287797.0,7.9917,ME,Cumberland County
2196,Maine,23.0,"Kennebec County, ME",23011.0,2013,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12.0,121164.0,Unreliable,ME,Kennebec County
2197,Maine,23.0,"Penobscot County, ME",23019.0,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10.0,153414.0,Unreliable,ME,Penobscot County
2198,Maine,23.0,"York County, ME",23031.0,2009,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11.0,197192.0,Unreliable,ME,York County
2199,Maine,23.0,"York County, ME",23031.0,2012,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10.0,199005.0,Unreliable,ME,York County
2200,Maine,23.0,"York County, ME",23031.0,2013,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10.0,199431.0,Unreliable,ME,York County
2201,Maine,23.0,"York County, ME",23031.0,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,19.0,200710.0,Unreliable,ME,York County
2202,Maine,23.0,"York County, ME",23031.0,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14.0,200710.0,Unreliable,ME,York County
2307,Massachusetts,25.0,"Barnstable County, MA",25001.0,2009,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14.0,215994.0,Unreliable,MA,Barnstable County
2308,Massachusetts,25.0,"Barnstable County, MA",25001.0,2010,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,18.0,215888.0,Unreliable,MA,Barnstable County
2309,Massachusetts,25.0,"Barnstable County, MA",25001.0,2011,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13.0,215769.0,Unreliable,MA,Barnstable County
2310,Massachusetts,25.0,"Barnstable County, MA",25001.0,2012,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14.0,215423.0,Unreliable,MA,Barnstable County
2311,Massachusetts,25.0,"Barnstable County, MA",25001.0,2013,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,28.0,214990.0,13.0239,MA,Barnstable County
2312,Massachusetts,25.0,"Barnstable County, MA",25001.0,2013,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12.0,214990.0,Unreliable,MA,Barnstable County
2313,Massachusetts,25.0,"Barnstable County, MA",25001.0,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,37.0,214914.0,17.2162,MA,Barnstable County
2314,Massachusetts,25.0,"Barnstable County, MA",25001.0,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11.0,214914.0,Unreliable,MA,Barnstable County
2315,Massachusetts,25.0,"Berkshire County, MA",25003.0,2009,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10.0,131264.0,Unreliable,MA,Berkshire County
2316,Massachusetts,25.0,"Berkshire County, MA",25003.0,2012,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10.0,130016.0,Unreliable,MA,Berkshire County
2317,Massachusetts,25.0,"Berkshire County, MA",25003.0,2013,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,16.0,129585.0,Unreliable,MA,Berkshire County
2318,Massachusetts,25.0,"Berkshire County, MA",25003.0,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,20.0,128715.0,15.5382,MA,Berkshire County
2319,Massachusetts,25.0,"Bristol County, MA",25005.0,2009,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,11.0,547324.0,Unreliable,MA,Bristol County
2320,Massachusetts,25.0,"Bristol County, MA",25005.0,2009,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,48.0,547324.0,8.7699,MA,Bristol County
2321,Massachusetts,25.0,"Bristol County, MA",25005.0,2009,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,17.0,547324.0,Unreliable,MA,Bristol County
2322,Massachusetts,25.0,"Bristol County, MA",25005.0,2010,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,12.0,548285.0,Unreliable,MA,Bristol County
2323,Massachusetts,25.0,"Bristol County, MA",25005.0,2010,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,66.0,548285.0,12.0375,MA,Bristol County
2324,Massachusetts,25.0,"Bristol County, MA",25005.0,2010,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,17.0,548285.0,Unreliable,MA,Bristol County
2325,Massachusetts,25.0,"Bristol County, MA",25005.0,2011,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,17.0,548922.0,Unreliable,MA,Bristol County
2326,Massachusetts,25.0,"Bristol County, MA",25005.0,2011,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,58.0,548922.0,10.5662,MA,Bristol County
2327,Massachusetts,25.0,"Bristol County, MA",25005.0,2011,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,27.0,548922.0,4.9187,MA,Bristol County
2328,Massachusetts,25.0,"Bristol County, MA",25005.0,2011,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,12.0,548922.0,Unreliable,MA,Bristol County
2329,Massachusetts,25.0,"Bristol County, MA",25005.0,2012,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,91.0,551082.0,16.5130,MA,Bristol County
2330,Massachusetts,25.0,"Bristol County, MA",25005.0,2013,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,13.0,552780.0,Unreliable,MA,Bristol County
2331,Massachusetts,25.0,"Bristol County, MA",25005.0,2013,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,95.0,552780.0,17.1859,MA,Bristol County
2332,Massachusetts,25.0,"Bristol County, MA",25005.0,2013,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,18.0,552780.0,Unreliable,MA,Bristol County
2333,Massachusetts,25.0,"Bristol County, MA",25005.0,2014,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,19.0,554194.0,Unreliable,MA,Bristol County
2334,Massachusetts,25.0,"Bristol County, MA",25005.0,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,115.0,554194.0,20.7509,MA,Bristol County
2335,Massachusetts,25.0,"Bristol County, MA",25005.0,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,26.0,554194.0,4.6915,MA,Bristol County
2336,Massachusetts,25.0,"Essex County, MA",25009.0,2009,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,52.0,739086.0,7.0357,MA,Essex County
2337,Massachusetts,25.0,"Essex County, MA",25009.0,2009,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,24.0,739086.0,3.2473,MA,Essex County
2338,Massachusetts,25.0,"Essex County, MA",25009.0,2010,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,10.0,743159.0,Unreliable,MA,Essex County
2339,Massachusetts,25.0,"Essex County, MA",25009.0,2010,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,37.0,743159.0,4.9787,MA,Essex County
2340,Massachusetts,25.0,"Essex County, MA",25009.0,2010,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,17.0,743159.0,Unreliable,MA,Essex County
2341,Massachusetts,25.0,"Essex County, MA",25009.0,2011,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,17.0,748930.0,Unreliable,MA,Essex County
2342,Massachusetts,25.0,"Essex County, MA",25009.0,2011,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,42.0,748930.0,5.6080,MA,Essex County
2343,Massachusetts,25.0,"Essex County, MA",25009.0,2011,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,19.0,748930.0,Unreliable,MA,Essex County
2344,Massachusetts,25.0,"Essex County, MA",25009.0,2012,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,10.0,755618.0,Unreliable,MA,Essex County
2345,Massachusetts,25.0,"Essex County, MA",25009.0,2012,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,67.0,755618.0,8.8669,MA,Essex County
2346,Massachusetts,25.0,"Essex County, MA",25009.0,2012,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,23.0,755618.0,3.0439,MA,Essex County
2347,Massachusetts,25.0,"Essex County, MA",25009.0,2012,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,10.0,755618.0,Unreliable,MA,Essex County
2348,Massachusetts,25.0,"Essex County, MA",25009.0,2013,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,13.0,762550.0,Unreliable,MA,Essex County
2349,Massachusetts,25.0,"Essex County, MA",25009.0,2013,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,71.0,762550.0,9.3109,MA,Essex County
2350,Massachusetts,25.0,"Essex County, MA",25009.0,2013,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,37.0,762550.0,4.8521,MA,Essex County
2351,Massachusetts,25.0,"Essex County, MA",25009.0,2013,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,12.0,762550.0,Unreliable,MA,Essex County
2352,Massachusetts,25.0,"Essex County, MA",25009.0,2014,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,11.0,769091.0,Unreliable,MA,Essex County
2353,Massachusetts,25.0,"Essex County, MA",25009.0,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,127.0,769091.0,16.5130,MA,Essex County
2354,Massachusetts,25.0,"Essex County, MA",25009.0,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,47.0,769091.0,6.1111,MA,Essex County
2355,Massachusetts,25.0,"Hampden County, MA",25013.0,2009,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,38.0,462777.0,8.2113,MA,Hampden County
2356,Massachusetts,25.0,"Hampden County, MA",25013.0,2010,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,42.0,463490.0,9.0617,MA,Hampden County
2357,Massachusetts,25.0,"Hampden County, MA",25013.0,2011,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,42.0,463783.0,9.0560,MA,Hampden County
2358,Massachusetts,25.0,"Hampden County, MA",25013.0,2011,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10.0,463783.0,Unreliable,MA,Hampden County
2359,Massachusetts,25.0,"Hampden County, MA",25013.0,2012,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,45.0,465923.0,9.6582,MA,Hampden County
2360,Massachusetts,25.0,"Hampden County, MA",25013.0,2012,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11.0,465923.0,Unreliable,MA,Hampden County
2361,Massachusetts,25.0,"Hampden County, MA",25013.0,2013,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,57.0,467319.0,12.1972,MA,Hampden County
2362,Massachusetts,25.0,"Hampden County, MA",25013.0,2013,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15.0,467319.0,Unreliable,MA,Hampden County
2363,Massachusetts,25.0,"Hampden County, MA",25013.0,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,41.0,468161.0,8.7577,MA,Hampden County
2364,Massachusetts,25.0,"Hampden County, MA",25013.0,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14.0,468161.0,Unreliable,MA,Hampden County
2365,Massachusetts,25.0,"Hampshire County, MA",25015.0,2009,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10.0,157910.0,Unreliable,MA,Hampshire County
2366,Massachusetts,25.0,"Hampshire County, MA",25015.0,2010,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11.0,158080.0,Unreliable,MA,Hampshire County
2367,Massachusetts,25.0,"Hampshire County, MA",25015.0,2013,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,21.0,159596.0,13.1582,MA,Hampshire County
2368,Massachusetts,25.0,"Hampshire County, MA",25015.0,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14.0,160939.0,Unreliable,MA,Hampshire County
2369,Massachusetts,25.0,"Middlesex County, MA",25017.0,2009,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,86.0,1494764.0,5.7534,MA,Middlesex County
2370,Massachusetts,25.0,"Middlesex County, MA",25017.0,2009,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,40.0,1494764.0,2.6760,MA,Middlesex County
2371,Massachusetts,25.0,"Middlesex County, MA",25017.0,2010,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,18.0,1503085.0,Unreliable,MA,Middlesex County
2372,Massachusetts,25.0,"Middlesex County, MA",25017.0,2010,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,73.0,1503085.0,4.8567,MA,Middlesex County
2373,Massachusetts,25.0,"Middlesex County, MA",25017.0,2010,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,25.0,1503085.0,1.6632,MA,Middlesex County
2374,Massachusetts,25.0,"Middlesex County, MA",25017.0,2011,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,24.0,1518171.0,1.5808,MA,Middlesex County
2375,Massachusetts,25.0,"Middlesex County, MA",25017.0,2011,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,96.0,1518171.0,6.3234,MA,Middlesex County
2376,Massachusetts,25.0,"Middlesex County, MA",25017.0,2011,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,44.0,1518171.0,2.8982,MA,Middlesex County
2377,Massachusetts,25.0,"Middlesex County, MA",25017.0,2011,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,15.0,1518171.0,Unreliable,MA,Middlesex County
2378,Massachusetts,25.0,"Middlesex County, MA",25017.0,2012,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,13.0,1537215.0,Unreliable,MA,Middlesex County
2379,Massachusetts,25.0,"Middlesex County, MA",25017.0,2012,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,77.0,1537215.0,5.0091,MA,Middlesex County
2380,Massachusetts,25.0,"Middlesex County, MA",25017.0,2012,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,34.0,1537215.0,2.2118,MA,Middlesex County
2381,Massachusetts,25.0,"Middlesex County, MA",25017.0,2012,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,18.0,1537215.0,Unreliable,MA,Middlesex County
2382,Massachusetts,25.0,"Middlesex County, MA",25017.0,2013,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,14.0,1552802.0,Unreliable,MA,Middlesex County
2383,Massachusetts,25.0,"Middlesex County, MA",25017.0,2013,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,101.0,1552802.0,6.5044,MA,Middlesex County
2384,Massachusetts,25.0,"Middlesex County, MA",25017.0,2013,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,41.0,1552802.0,2.6404,MA,Middlesex County
2385,Massachusetts,25.0,"Middlesex County, MA",25017.0,2013,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,11.0,1552802.0,Unreliable,MA,Middlesex County
2386,Massachusetts,25.0,"Middlesex County, MA",25017.0,2014,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,11.0,1570315.0,Unreliable,MA,Middlesex County
2387,Massachusetts,25.0,"Middlesex County, MA",25017.0,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,166.0,1570315.0,10.5711,MA,Middlesex County
2388,Massachusetts,25.0,"Middlesex County, MA",25017.0,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,70.0,1570315.0,4.4577,MA,Middlesex County
2389,Massachusetts,25.0,"Norfolk County, MA",25021.0,2009,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,53.0,666301.0,7.9544,MA,Norfolk County
2390,Massachusetts,25.0,"Norfolk County, MA",25021.0,2009,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14.0,666301.0,Unreliable,MA,Norfolk County
2391,Massachusetts,25.0,"Norfolk County, MA",25021.0,2010,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,43.0,670850.0,6.4098,MA,Norfolk County
2392,Massachusetts,25.0,"Norfolk County, MA",25021.0,2010,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14.0,670850.0,Unreliable,MA,Norfolk County
2393,Massachusetts,25.0,"Norfolk County, MA",25021.0,2011,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,12.0,675436.0,Unreliable,MA,Norfolk County
2394,Massachusetts,25.0,"Norfolk County, MA",25021.0,2011,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,50.0,675436.0,7.4026,MA,Norfolk County
2395,Massachusetts,25.0,"Norfolk County, MA",25021.0,2011,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14.0,675436.0,Unreliable,MA,Norfolk County
2396,Massachusetts,25.0,"Norfolk County, MA",25021.0,2012,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,42.0,681845.0,6.1598,MA,Norfolk County
2397,Massachusetts,25.0,"Norfolk County, MA",25021.0,2012,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,23.0,681845.0,3.3732,MA,Norfolk County
2398,Massachusetts,25.0,"Norfolk County, MA",25021.0,2013,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,55.0,687802.0,7.9965,MA,Norfolk County
2399,Massachusetts,25.0,"Norfolk County, MA",25021.0,2013,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,22.0,687802.0,3.1986,MA,Norfolk County
2400,Massachusetts,25.0,"Norfolk County, MA",25021.0,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,82.0,692254.0,11.8454,MA,Norfolk County
2401,Massachusetts,25.0,"Norfolk County, MA",25021.0,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,33.0,692254.0,4.7670,MA,Norfolk County
2402,Massachusetts,25.0,"Plymouth County, MA",25023.0,2009,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,40.0,492738.0,8.1179,MA,Plymouth County
2403,Massachusetts,25.0,"Plymouth County, MA",25023.0,2009,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10.0,492738.0,Unreliable,MA,Plymouth County
2404,Massachusetts,25.0,"Plymouth County, MA",25023.0,2010,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,32.0,494919.0,6.4657,MA,Plymouth County
2405,Massachusetts,25.0,"Plymouth County, MA",25023.0,2010,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10.0,494919.0,Unreliable,MA,Plymouth County
2406,Massachusetts,25.0,"Plymouth County, MA",25023.0,2011,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,10.0,497579.0,Unreliable,MA,Plymouth County
2407,Massachusetts,25.0,"Plymouth County, MA",25023.0,2011,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,49.0,497579.0,9.8477,MA,Plymouth County
2408,Massachusetts,25.0,"Plymouth County, MA",25023.0,2011,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,18.0,497579.0,Unreliable,MA,Plymouth County
2409,Massachusetts,25.0,"Plymouth County, MA",25023.0,2012,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,46.0,499759.0,9.2044,MA,Plymouth County
2410,Massachusetts,25.0,"Plymouth County, MA",25023.0,2012,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10.0,499759.0,Unreliable,MA,Plymouth County
2411,Massachusetts,25.0,"Plymouth County, MA",25023.0,2013,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,10.0,501915.0,Unreliable,MA,Plymouth County
2412,Massachusetts,25.0,"Plymouth County, MA",25023.0,2013,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,53.0,501915.0,10.5596,MA,Plymouth County
2413,Massachusetts,25.0,"Plymouth County, MA",25023.0,2013,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,27.0,501915.0,5.3794,MA,Plymouth County
2414,Massachusetts,25.0,"Plymouth County, MA",25023.0,2014,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,66.0,507022.0,13.0172,MA,Plymouth County
2415,Massachusetts,25.0,"Plymouth County, MA",25023.0,2014,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,25.0,507022.0,4.9308,MA,Plymouth County
