,Year,State,State Code,County,County Code,Cause of death,Cause of death Code,Deaths,Population,Crude Rate,State_Code,County Name
2272,2010,California,6.0,"Kern County, CA",6029.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,69.0,839631.0,8.2,CA,Kern County
2273,2010,California,6.0,"Lake County, CA",6033.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14.0,64665.0,Unreliable,CA,Lake County
2274,2010,California,6.0,"Lake County, CA",6033.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10.0,64665.0,Unreliable,CA,Lake County
2275,2010,California,6.0,"Los Angeles County, CA",6037.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,66.0,9818605.0,0.7,CA,Los Angeles County
2276,2010,California,6.0,"Los Angeles County, CA",6037.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,236.0,9818605.0,2.4,CA,Los Angeles County
2277,2010,California,6.0,"Los Angeles County, CA",6037.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,243.0,9818605.0,2.5,CA,Los Angeles County
2278,2010,California,6.0,"Los Angeles County, CA",6037.0,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X61,21.0,9818605.0,0.2,CA,Los Angeles County
2279,2010,California,6.0,"Los Angeles County, CA",6037.0,"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X62,12.0,9818605.0,Unreliable,CA,Los Angeles County
2280,2010,California,6.0,"Los Angeles County, CA",6037.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,73.0,9818605.0,0.7,CA,Los Angeles County
2281,2010,California,6.0,"Los Angeles County, CA",6037.0,"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent",Y12,10.0,9818605.0,Unreliable,CA,Los Angeles County
2282,2010,California,6.0,"Los Angeles County, CA",6037.0,"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent",Y14,16.0,9818605.0,Unreliable,CA,Los Angeles County
2283,2010,California,6.0,"Marin County, CA",6041.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11.0,252409.0,Unreliable,CA,Marin County
2284,2010,California,6.0,"Merced County, CA",6047.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11.0,255793.0,Unreliable,CA,Merced County
2285,2010,California,6.0,"Monterey County, CA",6053.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,16.0,415057.0,Unreliable,CA,Monterey County
2286,2010,California,6.0,"Monterey County, CA",6053.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15.0,415057.0,Unreliable,CA,Monterey County
2287,2010,California,6.0,"Orange County, CA",6059.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,32.0,3010232.0,1.1,CA,Orange County
2288,2010,California,6.0,"Orange County, CA",6059.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,53.0,3010232.0,1.8,CA,Orange County
2289,2010,California,6.0,"Orange County, CA",6059.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,149.0,3010232.0,4.9,CA,Orange County
2290,2010,California,6.0,"Orange County, CA",6059.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,47.0,3010232.0,1.6,CA,Orange County
2291,2010,California,6.0,"Orange County, CA",6059.0,"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent",Y14,15.0,3010232.0,Unreliable,CA,Orange County
2292,2010,California,6.0,"Placer County, CA",6061.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14.0,348432.0,Unreliable,CA,Placer County
2293,2010,California,6.0,"Riverside County, CA",6065.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,43.0,2189641.0,2.0,CA,Riverside County
2294,2010,California,6.0,"Riverside County, CA",6065.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,89.0,2189641.0,4.1,CA,Riverside County
2295,2010,California,6.0,"Riverside County, CA",6065.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,80.0,2189641.0,3.7,CA,Riverside County
2296,2010,California,6.0,"Riverside County, CA",6065.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,23.0,2189641.0,1.1,CA,Riverside County
2297,2010,California,6.0,"Sacramento County, CA",6067.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,21.0,1418788.0,1.5,CA,Sacramento County
2298,2010,California,6.0,"Sacramento County, CA",6067.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,56.0,1418788.0,3.9,CA,Sacramento County
2299,2010,California,6.0,"Sacramento County, CA",6067.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,71.0,1418788.0,5.0,CA,Sacramento County
2300,2010,California,6.0,"Sacramento County, CA",6067.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,33.0,1418788.0,2.3,CA,Sacramento County
2301,2010,California,6.0,"Sacramento County, CA",6067.0,"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent",Y14,13.0,1418788.0,Unreliable,CA,Sacramento County
2302,2010,California,6.0,"San Bernardino County, CA",6071.0,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,40.0,2035210.0,2.0,CA,San Bernardino County
2303,2010,California,6.0,"San Bernardino County, CA",6071.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,20.0,2035210.0,1.0,CA,San Bernardino County
2304,2010,California,6.0,"San Bernardino County, CA",6071.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,33.0,2035210.0,1.6,CA,San Bernardino County
2305,2010,California,6.0,"San Bernardino County, CA",6071.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,29.0,2035210.0,1.4,CA,San Bernardino County
2306,2010,California,6.0,"San Bernardino County, CA",6071.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,22.0,2035210.0,1.1,CA,San Bernardino County
2307,2010,California,6.0,"San Diego County, CA",6073.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,54.0,3095313.0,1.7,CA,San Diego County
2308,2010,California,6.0,"San Diego County, CA",6073.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,82.0,3095313.0,2.6,CA,San Diego County
2309,2010,California,6.0,"San Diego County, CA",6073.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,151.0,3095313.0,4.9,CA,San Diego County
2310,2010,California,6.0,"San Diego County, CA",6073.0,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X61,19.0,3095313.0,Unreliable,CA,San Diego County
2311,2010,California,6.0,"San Diego County, CA",6073.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,48.0,3095313.0,1.6,CA,San Diego County
2312,2010,California,6.0,"San Francisco County, CA",6075.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,16.0,805235.0,Unreliable,CA,San Francisco County
2313,2010,California,6.0,"San Francisco County, CA",6075.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,74.0,805235.0,9.2,CA,San Francisco County
2314,2010,California,6.0,"San Francisco County, CA",6075.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,60.0,805235.0,7.5,CA,San Francisco County
2315,2010,California,6.0,"San Francisco County, CA",6075.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,11.0,805235.0,Unreliable,CA,San Francisco County
2316,2010,California,6.0,"San Joaquin County, CA",6077.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,27.0,685306.0,3.9,CA,San Joaquin County
2317,2010,California,6.0,"San Joaquin County, CA",6077.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,23.0,685306.0,3.4,CA,San Joaquin County
2318,2010,California,6.0,"San Joaquin County, CA",6077.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,68.0,685306.0,9.9,CA,San Joaquin County
2319,2010,California,6.0,"San Luis Obispo County, CA",6079.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,19.0,269637.0,Unreliable,CA,San Luis Obispo County
2320,2010,California,6.0,"San Mateo County, CA",6081.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,31.0,718451.0,4.3,CA,San Mateo County
2321,2010,California,6.0,"San Mateo County, CA",6081.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,14.0,718451.0,Unreliable,CA,San Mateo County
2322,2010,California,6.0,"Santa Barbara County, CA",6083.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,27.0,423895.0,6.4,CA,Santa Barbara County
2323,2010,California,6.0,"Santa Clara County, CA",6085.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,35.0,1781642.0,2.0,CA,Santa Clara County
2324,2010,California,6.0,"Santa Clara County, CA",6085.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,29.0,1781642.0,1.6,CA,Santa Clara County
2325,2010,California,6.0,"Santa Clara County, CA",6085.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,29.0,1781642.0,1.6,CA,Santa Clara County
2326,2010,California,6.0,"Santa Clara County, CA",6085.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,20.0,1781642.0,1.1,CA,Santa Clara County
2327,2010,California,6.0,"Santa Cruz County, CA",6087.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,18.0,262382.0,Unreliable,CA,Santa Cruz County
2328,2010,California,6.0,"Santa Cruz County, CA",6087.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12.0,262382.0,Unreliable,CA,Santa Cruz County
2329,2010,California,6.0,"Shasta County, CA",6089.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,30.0,177223.0,16.9,CA,Shasta County
2330,2010,California,6.0,"Solano County, CA",6095.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10.0,413344.0,Unreliable,CA,Solano County
2331,2010,California,6.0,"Solano County, CA",6095.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15.0,413344.0,Unreliable,CA,Solano County
2332,2010,California,6.0,"Sonoma County, CA",6097.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,25.0,483878.0,5.2,CA,Sonoma County
2333,2010,California,6.0,"Sonoma County, CA",6097.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,25.0,483878.0,5.2,CA,Sonoma County
2334,2010,California,6.0,"Sonoma County, CA",6097.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,16.0,483878.0,Unreliable,CA,Sonoma County
2335,2010,California,6.0,"Stanislaus County, CA",6099.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,10.0,514453.0,Unreliable,CA,Stanislaus County
2336,2010,California,6.0,"Stanislaus County, CA",6099.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11.0,514453.0,Unreliable,CA,Stanislaus County
2337,2010,California,6.0,"Stanislaus County, CA",6099.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,62.0,514453.0,12.1,CA,Stanislaus County
2338,2010,California,6.0,"Tulare County, CA",6107.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10.0,442179.0,Unreliable,CA,Tulare County
2339,2010,California,6.0,"Tuolumne County, CA",6109.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11.0,55365.0,Unreliable,CA,Tuolumne County
2340,2010,California,6.0,"Ventura County, CA",6111.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,38.0,823318.0,4.6,CA,Ventura County
2341,2010,California,6.0,"Ventura County, CA",6111.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,24.0,823318.0,2.9,CA,Ventura County
2342,2010,California,6.0,"Ventura County, CA",6111.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,14.0,823318.0,Unreliable,CA,Ventura County
2373,2010,Florida,12.0,"Bay County, FL",12005.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13.0,168852.0,Unreliable,FL,Bay County
2374,2010,Florida,12.0,"Brevard County, FL",12009.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,30.0,543376.0,5.5,FL,Brevard County
2375,2010,Florida,12.0,"Brevard County, FL",12009.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,88.0,543376.0,16.2,FL,Brevard County
2376,2010,Florida,12.0,"Brevard County, FL",12009.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,14.0,543376.0,Unreliable,FL,Brevard County
2377,2010,Florida,12.0,"Broward County, FL",12011.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,34.0,1748066.0,1.9,FL,Broward County
2378,2010,Florida,12.0,"Broward County, FL",12011.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,160.0,1748066.0,9.2,FL,Broward County
2379,2010,Florida,12.0,"Broward County, FL",12011.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,31.0,1748066.0,1.8,FL,Broward County
2380,2010,Florida,12.0,"Broward County, FL",12011.0,"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent",Y14,12.0,1748066.0,Unreliable,FL,Broward County
2381,2010,Florida,12.0,"Charlotte County, FL",12015.0,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,14.0,159978.0,Unreliable,FL,Charlotte County
2382,2010,Florida,12.0,"Citrus County, FL",12017.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10.0,141236.0,Unreliable,FL,Citrus County
2383,2010,Florida,12.0,"Citrus County, FL",12017.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14.0,141236.0,Unreliable,FL,Citrus County
2384,2010,Florida,12.0,"Clay County, FL",12019.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15.0,190865.0,Unreliable,FL,Clay County
2385,2010,Florida,12.0,"Collier County, FL",12021.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10.0,321520.0,Unreliable,FL,Collier County
2386,2010,Florida,12.0,"Collier County, FL",12021.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,25.0,321520.0,7.8,FL,Collier County
2387,2010,Florida,12.0,"Columbia County, FL",12023.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12.0,67531.0,Unreliable,FL,Columbia County
2388,2010,Florida,12.0,"Duval County, FL",12031.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,42.0,864263.0,4.9,FL,Duval County
2389,2010,Florida,12.0,"Duval County, FL",12031.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,72.0,864263.0,8.3,FL,Duval County
2390,2010,Florida,12.0,"Duval County, FL",12031.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,15.0,864263.0,Unreliable,FL,Duval County
2391,2010,Florida,12.0,"Escambia County, FL",12033.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,18.0,297619.0,Unreliable,FL,Escambia County
2392,2010,Florida,12.0,"Hernando County, FL",12053.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,23.0,172778.0,13.3,FL,Hernando County
2393,2010,Florida,12.0,"Hernando County, FL",12053.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,23.0,172778.0,13.3,FL,Hernando County
2394,2010,Florida,12.0,"Hillsborough County, FL",12057.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,99.0,1229226.0,8.1,FL,Hillsborough County
2395,2010,Florida,12.0,"Hillsborough County, FL",12057.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,129.0,1229226.0,10.5,FL,Hillsborough County
2396,2010,Florida,12.0,"Hillsborough County, FL",12057.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,15.0,1229226.0,Unreliable,FL,Hillsborough County
2397,2010,Florida,12.0,"Indian River County, FL",12061.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12.0,138028.0,Unreliable,FL,Indian River County
2398,2010,Florida,12.0,"Lake County, FL",12069.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,15.0,297052.0,Unreliable,FL,Lake County
2399,2010,Florida,12.0,"Lake County, FL",12069.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,17.0,297052.0,Unreliable,FL,Lake County
2400,2010,Florida,12.0,"Lee County, FL",12071.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,30.0,618754.0,4.8,FL,Lee County
2401,2010,Florida,12.0,"Lee County, FL",12071.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,48.0,618754.0,7.8,FL,Lee County
2402,2010,Florida,12.0,"Lee County, FL",12071.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,17.0,618754.0,Unreliable,FL,Lee County
2403,2010,Florida,12.0,"Manatee County, FL",12081.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,18.0,322833.0,Unreliable,FL,Manatee County
2404,2010,Florida,12.0,"Manatee County, FL",12081.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,43.0,322833.0,13.3,FL,Manatee County
2405,2010,Florida,12.0,"Manatee County, FL",12081.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,12.0,322833.0,Unreliable,FL,Manatee County
2406,2010,Florida,12.0,"Marion County, FL",12083.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,25.0,331298.0,7.5,FL,Marion County
2407,2010,Florida,12.0,"Marion County, FL",12083.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,20.0,331298.0,6.0,FL,Marion County
2408,2010,Florida,12.0,"Martin County, FL",12085.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10.0,146318.0,Unreliable,FL,Martin County
2409,2010,Florida,12.0,"Miami-Dade County, FL",12086.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,31.0,2496435.0,1.2,FL,Miami-Dade County
2410,2010,Florida,12.0,"Miami-Dade County, FL",12086.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,40.0,2496435.0,1.6,FL,Miami-Dade County
2411,2010,Florida,12.0,"Miami-Dade County, FL",12086.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,12.0,2496435.0,Unreliable,FL,Miami-Dade County
2412,2010,Florida,12.0,"Monroe County, FL",12087.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,16.0,73090.0,Unreliable,FL,Monroe County
2413,2010,Florida,12.0,"Nassau County, FL",12089.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12.0,73314.0,Unreliable,FL,Nassau County
2414,2010,Florida,12.0,"Orange County, FL",12095.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,73.0,1145956.0,6.4,FL,Orange County
2415,2010,Florida,12.0,"Orange County, FL",12095.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,47.0,1145956.0,4.1,FL,Orange County
2416,2010,Florida,12.0,"Orange County, FL",12095.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,10.0,1145956.0,Unreliable,FL,Orange County
2417,2010,Florida,12.0,"Osceola County, FL",12097.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10.0,268685.0,Unreliable,FL,Osceola County
2418,2010,Florida,12.0,"Osceola County, FL",12097.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11.0,268685.0,Unreliable,FL,Osceola County
2419,2010,Florida,12.0,"Palm Beach County, FL",12099.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,12.0,1320134.0,Unreliable,FL,Palm Beach County
2420,2010,Florida,12.0,"Palm Beach County, FL",12099.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,78.0,1320134.0,5.9,FL,Palm Beach County
2421,2010,Florida,12.0,"Palm Beach County, FL",12099.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,101.0,1320134.0,7.7,FL,Palm Beach County
2422,2010,Florida,12.0,"Palm Beach County, FL",12099.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,25.0,1320134.0,1.9,FL,Palm Beach County
2423,2010,Florida,12.0,"Pasco County, FL",12101.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,66.0,464697.0,14.2,FL,Pasco County
2424,2010,Florida,12.0,"Pasco County, FL",12101.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,91.0,464697.0,19.6,FL,Pasco County
2425,2010,Florida,12.0,"Pasco County, FL",12101.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,11.0,464697.0,Unreliable,FL,Pasco County
2426,2010,Florida,12.0,"Pinellas County, FL",12103.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,96.0,916542.0,10.5,FL,Pinellas County
2427,2010,Florida,12.0,"Pinellas County, FL",12103.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,132.0,916542.0,14.4,FL,Pinellas County
2428,2010,Florida,12.0,"Pinellas County, FL",12103.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,19.0,916542.0,Unreliable,FL,Pinellas County
2429,2010,Florida,12.0,"Polk County, FL",12105.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,11.0,602095.0,Unreliable,FL,Polk County
2430,2010,Florida,12.0,"Polk County, FL",12105.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,28.0,602095.0,4.7,FL,Polk County
2431,2010,Florida,12.0,"Polk County, FL",12105.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,47.0,602095.0,7.8,FL,Polk County
2432,2010,Florida,12.0,"Putnam County, FL",12107.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13.0,74364.0,Unreliable,FL,Putnam County
2433,2010,Florida,12.0,"St. Lucie County, FL",12111.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,18.0,277789.0,Unreliable,FL,St. Lucie County
2434,2010,Florida,12.0,"St. Lucie County, FL",12111.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,22.0,277789.0,7.9,FL,St. Lucie County
2435,2010,Florida,12.0,"Santa Rosa County, FL",12113.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14.0,151372.0,Unreliable,FL,Santa Rosa County
2436,2010,Florida,12.0,"Sarasota County, FL",12115.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,22.0,379448.0,5.8,FL,Sarasota County
2437,2010,Florida,12.0,"Sarasota County, FL",12115.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,42.0,379448.0,11.1,FL,Sarasota County
2438,2010,Florida,12.0,"Sarasota County, FL",12115.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,13.0,379448.0,Unreliable,FL,Sarasota County
2439,2010,Florida,12.0,"Seminole County, FL",12117.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,16.0,422718.0,Unreliable,FL,Seminole County
2440,2010,Florida,12.0,"Seminole County, FL",12117.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,42.0,422718.0,9.9,FL,Seminole County
2441,2010,Florida,12.0,"Volusia County, FL",12127.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,25.0,494593.0,5.1,FL,Volusia County
2442,2010,Florida,12.0,"Volusia County, FL",12127.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,76.0,494593.0,15.4,FL,Volusia County
2443,2010,Georgia,13.0,"Bartow County, GA",13015.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13.0,100157.0,Unreliable,GA,Bartow County
2444,2010,Georgia,13.0,"Carroll County, GA",13045.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11.0,110527.0,Unreliable,GA,Carroll County
2445,2010,Georgia,13.0,"Chatham County, GA",13051.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13.0,265128.0,Unreliable,GA,Chatham County
2446,2010,Georgia,13.0,"Cherokee County, GA",13057.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,20.0,214346.0,9.3,GA,Cherokee County
