,State,State Code,County,County Code,Year,Cause of death,Cause of death Code,Deaths,Population,Crude Rate,State_Code,County Name
1157,Florida,12.0,"Pasco County, FL",12101.0,2009,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,11.0,462607.0,Unreliable,FL,Pasco County
1158,Florida,12.0,"Pinellas County, FL",12103.0,2004,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,67.0,928305.0,7.2175,FL,Pinellas County
1159,Florida,12.0,"Pinellas County, FL",12103.0,2004,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,69.0,928305.0,7.4329,FL,Pinellas County
1160,Florida,12.0,"Pinellas County, FL",12103.0,2004,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X61,10.0,928305.0,Unreliable,FL,Pinellas County
1161,Florida,12.0,"Pinellas County, FL",12103.0,2004,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,22.0,928305.0,2.3699,FL,Pinellas County
1163,Florida,12.0,"Pinellas County, FL",12103.0,2005,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,62.0,929426.0,6.6708,FL,Pinellas County
1164,Florida,12.0,"Pinellas County, FL",12103.0,2005,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,79.0,929426.0,8.4999,FL,Pinellas County
1165,Florida,12.0,"Pinellas County, FL",12103.0,2005,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,22.0,929426.0,2.3671,FL,Pinellas County
1167,Florida,12.0,"Pinellas County, FL",12103.0,2006,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,67.0,924182.0,7.2497,FL,Pinellas County
1168,Florida,12.0,"Pinellas County, FL",12103.0,2006,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,107.0,924182.0,11.5778,FL,Pinellas County
1169,Florida,12.0,"Pinellas County, FL",12103.0,2006,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,20.0,924182.0,2.1641,FL,Pinellas County
1170,Florida,12.0,"Pinellas County, FL",12103.0,2007,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,72.0,918624.0,7.8378,FL,Pinellas County
1171,Florida,12.0,"Pinellas County, FL",12103.0,2007,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,124.0,918624.0,13.4984,FL,Pinellas County
1172,Florida,12.0,"Pinellas County, FL",12103.0,2007,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,22.0,918624.0,2.3949,FL,Pinellas County
1173,Florida,12.0,"Pinellas County, FL",12103.0,2008,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,61.0,916458.0,6.6561,FL,Pinellas County
1174,Florida,12.0,"Pinellas County, FL",12103.0,2008,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,166.0,916458.0,18.1132,FL,Pinellas County
1175,Florida,12.0,"Pinellas County, FL",12103.0,2008,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,19.0,916458.0,Unreliable,FL,Pinellas County
1176,Florida,12.0,"Pinellas County, FL",12103.0,2009,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,79.0,915330.0,8.6308,FL,Pinellas County
1177,Florida,12.0,"Pinellas County, FL",12103.0,2009,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,139.0,915330.0,15.1858,FL,Pinellas County
1178,Florida,12.0,"Pinellas County, FL",12103.0,2009,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,17.0,915330.0,Unreliable,FL,Pinellas County
1179,Florida,12.0,"Polk County, FL",12105.0,2004,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,10.0,527685.0,Unreliable,FL,Polk County
1180,Florida,12.0,"Polk County, FL",12105.0,2004,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,26.0,527685.0,4.9272,FL,Polk County
1181,Florida,12.0,"Polk County, FL",12105.0,2004,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14.0,527685.0,Unreliable,FL,Polk County
1182,Florida,12.0,"Polk County, FL",12105.0,2005,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,33.0,547373.0,6.0288,FL,Polk County
1183,Florida,12.0,"Polk County, FL",12105.0,2005,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10.0,547373.0,Unreliable,FL,Polk County
1184,Florida,12.0,"Polk County, FL",12105.0,2006,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,31.0,568324.0,5.4546,FL,Polk County
1185,Florida,12.0,"Polk County, FL",12105.0,2006,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,22.0,568324.0,3.8710,FL,Polk County
1186,Florida,12.0,"Polk County, FL",12105.0,2007,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,27.0,585982.0,4.6077,FL,Polk County
1187,Florida,12.0,"Polk County, FL",12105.0,2007,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,25.0,585982.0,4.2663,FL,Polk County
1188,Florida,12.0,"Polk County, FL",12105.0,2007,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,14.0,585982.0,Unreliable,FL,Polk County
1189,Florida,12.0,"Polk County, FL",12105.0,2008,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,24.0,594801.0,4.0350,FL,Polk County
1190,Florida,12.0,"Polk County, FL",12105.0,2008,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,42.0,594801.0,7.0612,FL,Polk County
1191,Florida,12.0,"Polk County, FL",12105.0,2008,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,18.0,594801.0,Unreliable,FL,Polk County
1192,Florida,12.0,"Polk County, FL",12105.0,2009,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,35.0,598683.0,5.8462,FL,Polk County
1193,Florida,12.0,"Polk County, FL",12105.0,2009,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,47.0,598683.0,7.8506,FL,Polk County
1194,Florida,12.0,"Polk County, FL",12105.0,2009,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,14.0,598683.0,Unreliable,FL,Polk County
1195,Florida,12.0,"St. Johns County, FL",12109.0,2007,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10.0,175318.0,Unreliable,FL,St. Johns County
1196,Florida,12.0,"St. Lucie County, FL",12111.0,2004,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,18.0,228548.0,Unreliable,FL,St. Lucie County
1197,Florida,12.0,"St. Lucie County, FL",12111.0,2005,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,15.0,241965.0,Unreliable,FL,St. Lucie County
1198,Florida,12.0,"St. Lucie County, FL",12111.0,2006,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,18.0,255251.0,Unreliable,FL,St. Lucie County
1199,Florida,12.0,"St. Lucie County, FL",12111.0,2007,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,35.0,266860.0,13.1155,FL,St. Lucie County
1200,Florida,12.0,"St. Lucie County, FL",12111.0,2007,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11.0,266860.0,Unreliable,FL,St. Lucie County
1201,Florida,12.0,"St. Lucie County, FL",12111.0,2008,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,25.0,273151.0,9.1524,FL,St. Lucie County
1202,Florida,12.0,"St. Lucie County, FL",12111.0,2009,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,16.0,274344.0,Unreliable,FL,St. Lucie County
1203,Florida,12.0,"St. Lucie County, FL",12111.0,2009,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,30.0,274344.0,10.9352,FL,St. Lucie County
1204,Florida,12.0,"Santa Rosa County, FL",12113.0,2004,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14.0,137241.0,Unreliable,FL,Santa Rosa County
1205,Florida,12.0,"Santa Rosa County, FL",12113.0,2005,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15.0,141132.0,Unreliable,FL,Santa Rosa County
1206,Florida,12.0,"Santa Rosa County, FL",12113.0,2006,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12.0,142983.0,Unreliable,FL,Santa Rosa County
1207,Florida,12.0,"Santa Rosa County, FL",12113.0,2006,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15.0,142983.0,Unreliable,FL,Santa Rosa County
1208,Florida,12.0,"Santa Rosa County, FL",12113.0,2007,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12.0,146158.0,Unreliable,FL,Santa Rosa County
1209,Florida,12.0,"Santa Rosa County, FL",12113.0,2008,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10.0,148538.0,Unreliable,FL,Santa Rosa County
1210,Florida,12.0,"Santa Rosa County, FL",12113.0,2008,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11.0,148538.0,Unreliable,FL,Santa Rosa County
1211,Florida,12.0,"Sarasota County, FL",12115.0,2004,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,25.0,357751.0,6.9881,FL,Sarasota County
1212,Florida,12.0,"Sarasota County, FL",12115.0,2004,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,22.0,357751.0,6.1495,FL,Sarasota County
1213,Florida,12.0,"Sarasota County, FL",12115.0,2005,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,29.0,367912.0,7.8823,FL,Sarasota County
1214,Florida,12.0,"Sarasota County, FL",12115.0,2005,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,30.0,367912.0,8.1541,FL,Sarasota County
1215,Florida,12.0,"Sarasota County, FL",12115.0,2006,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,39.0,371361.0,10.5019,FL,Sarasota County
1216,Florida,12.0,"Sarasota County, FL",12115.0,2006,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,30.0,371361.0,8.0784,FL,Sarasota County
1217,Florida,12.0,"Sarasota County, FL",12115.0,2007,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,28.0,375325.0,7.4602,FL,Sarasota County
1218,Florida,12.0,"Sarasota County, FL",12115.0,2007,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,35.0,375325.0,9.3253,FL,Sarasota County
1219,Florida,12.0,"Sarasota County, FL",12115.0,2008,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,27.0,377178.0,7.1584,FL,Sarasota County
1220,Florida,12.0,"Sarasota County, FL",12115.0,2008,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,42.0,377178.0,11.1353,FL,Sarasota County
1221,Florida,12.0,"Sarasota County, FL",12115.0,2009,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,32.0,377262.0,8.4822,FL,Sarasota County
1222,Florida,12.0,"Sarasota County, FL",12115.0,2009,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,27.0,377262.0,7.1568,FL,Sarasota County
1223,Florida,12.0,"Seminole County, FL",12117.0,2004,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10.0,395230.0,Unreliable,FL,Seminole County
1224,Florida,12.0,"Seminole County, FL",12117.0,2004,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13.0,395230.0,Unreliable,FL,Seminole County
1225,Florida,12.0,"Seminole County, FL",12117.0,2005,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,16.0,406840.0,Unreliable,FL,Seminole County
1226,Florida,12.0,"Seminole County, FL",12117.0,2005,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14.0,406840.0,Unreliable,FL,Seminole County
1227,Florida,12.0,"Seminole County, FL",12117.0,2006,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,15.0,413218.0,Unreliable,FL,Seminole County
1228,Florida,12.0,"Seminole County, FL",12117.0,2006,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,19.0,413218.0,Unreliable,FL,Seminole County
1229,Florida,12.0,"Seminole County, FL",12117.0,2007,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,15.0,413571.0,Unreliable,FL,Seminole County
1230,Florida,12.0,"Seminole County, FL",12117.0,2007,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,20.0,413571.0,4.8359,FL,Seminole County
1231,Florida,12.0,"Seminole County, FL",12117.0,2008,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,18.0,416564.0,Unreliable,FL,Seminole County
1232,Florida,12.0,"Seminole County, FL",12117.0,2008,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,21.0,416564.0,5.0412,FL,Seminole County
1233,Florida,12.0,"Seminole County, FL",12117.0,2009,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,25.0,419788.0,5.9554,FL,Seminole County
1234,Florida,12.0,"Seminole County, FL",12117.0,2009,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,32.0,419788.0,7.6229,FL,Seminole County
1235,Florida,12.0,"Volusia County, FL",12127.0,2004,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,22.0,476845.0,4.6137,FL,Volusia County
1236,Florida,12.0,"Volusia County, FL",12127.0,2004,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,37.0,476845.0,7.7593,FL,Volusia County
1237,Florida,12.0,"Volusia County, FL",12127.0,2005,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,27.0,486297.0,5.5522,FL,Volusia County
1238,Florida,12.0,"Volusia County, FL",12127.0,2005,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,38.0,486297.0,7.8142,FL,Volusia County
1239,Florida,12.0,"Volusia County, FL",12127.0,2005,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,11.0,486297.0,Unreliable,FL,Volusia County
1240,Florida,12.0,"Volusia County, FL",12127.0,2006,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,18.0,494748.0,Unreliable,FL,Volusia County
1241,Florida,12.0,"Volusia County, FL",12127.0,2006,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,40.0,494748.0,8.0849,FL,Volusia County
1242,Florida,12.0,"Volusia County, FL",12127.0,2006,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,16.0,494748.0,Unreliable,FL,Volusia County
1243,Florida,12.0,"Volusia County, FL",12127.0,2007,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,18.0,498935.0,Unreliable,FL,Volusia County
1244,Florida,12.0,"Volusia County, FL",12127.0,2007,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,41.0,498935.0,8.2175,FL,Volusia County
1245,Florida,12.0,"Volusia County, FL",12127.0,2008,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,23.0,497366.0,4.6244,FL,Volusia County
1246,Florida,12.0,"Volusia County, FL",12127.0,2008,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,53.0,497366.0,10.6561,FL,Volusia County
1247,Florida,12.0,"Volusia County, FL",12127.0,2008,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,13.0,497366.0,Unreliable,FL,Volusia County
1248,Florida,12.0,"Volusia County, FL",12127.0,2009,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,29.0,494688.0,5.8623,FL,Volusia County
1249,Florida,12.0,"Volusia County, FL",12127.0,2009,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,56.0,494688.0,11.3203,FL,Volusia County
1250,Georgia,13.0,"Bartow County, GA",13015.0,2008,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11.0,98415.0,Unreliable,GA,Bartow County
1251,Georgia,13.0,"Bibb County, GA",13021.0,2005,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12.0,154003.0,Unreliable,GA,Bibb County
1252,Georgia,13.0,"Carroll County, GA",13045.0,2006,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10.0,105853.0,Unreliable,GA,Carroll County
1253,Georgia,13.0,"Carroll County, GA",13045.0,2007,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14.0,108947.0,Unreliable,GA,Carroll County
1254,Georgia,13.0,"Carroll County, GA",13045.0,2008,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12.0,110242.0,Unreliable,GA,Carroll County
1255,Georgia,13.0,"Carroll County, GA",13045.0,2008,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10.0,110242.0,Unreliable,GA,Carroll County
1256,Georgia,13.0,"Carroll County, GA",13045.0,2009,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14.0,110433.0,Unreliable,GA,Carroll County
1257,Georgia,13.0,"Chatham County, GA",13051.0,2004,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11.0,240818.0,Unreliable,GA,Chatham County
1258,Georgia,13.0,"Chatham County, GA",13051.0,2006,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10.0,246896.0,Unreliable,GA,Chatham County
1259,Georgia,13.0,"Chatham County, GA",13051.0,2007,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12.0,251981.0,Unreliable,GA,Chatham County
1260,Georgia,13.0,"Chatham County, GA",13051.0,2007,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14.0,251981.0,Unreliable,GA,Chatham County
1261,Georgia,13.0,"Chatham County, GA",13051.0,2008,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11.0,255269.0,Unreliable,GA,Chatham County
1262,Georgia,13.0,"Cherokee County, GA",13057.0,2007,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,12.0,202544.0,Unreliable,GA,Cherokee County
1263,Georgia,13.0,"Cherokee County, GA",13057.0,2008,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10.0,208271.0,Unreliable,GA,Cherokee County
1264,Georgia,13.0,"Cherokee County, GA",13057.0,2009,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12.0,212232.0,Unreliable,GA,Cherokee County
1265,Georgia,13.0,"Clayton County, GA",13063.0,2004,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11.0,255322.0,Unreliable,GA,Clayton County
1266,Georgia,13.0,"Clayton County, GA",13063.0,2005,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10.0,256292.0,Unreliable,GA,Clayton County
1267,Georgia,13.0,"Clayton County, GA",13063.0,2006,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10.0,258552.0,Unreliable,GA,Clayton County
1268,Georgia,13.0,"Clayton County, GA",13063.0,2007,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11.0,260441.0,Unreliable,GA,Clayton County
1269,Georgia,13.0,"Cobb County, GA",13067.0,2004,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,24.0,640346.0,3.7480,GA,Cobb County
1270,Georgia,13.0,"Cobb County, GA",13067.0,2004,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,18.0,640346.0,Unreliable,GA,Cobb County
1271,Georgia,13.0,"Cobb County, GA",13067.0,2005,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13.0,646754.0,Unreliable,GA,Cobb County
1272,Georgia,13.0,"Cobb County, GA",13067.0,2005,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,21.0,646754.0,3.2470,GA,Cobb County
1273,Georgia,13.0,"Cobb County, GA",13067.0,2006,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13.0,661913.0,Unreliable,GA,Cobb County
1274,Georgia,13.0,"Cobb County, GA",13067.0,2006,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,31.0,661913.0,4.6834,GA,Cobb County
1275,Georgia,13.0,"Cobb County, GA",13067.0,2007,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13.0,670438.0,Unreliable,GA,Cobb County
1276,Georgia,13.0,"Cobb County, GA",13067.0,2007,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,28.0,670438.0,4.1764,GA,Cobb County
1277,Georgia,13.0,"Cobb County, GA",13067.0,2008,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,17.0,679822.0,Unreliable,GA,Cobb County
1278,Georgia,13.0,"Cobb County, GA",13067.0,2008,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,43.0,679822.0,6.3252,GA,Cobb County
1279,Georgia,13.0,"Cobb County, GA",13067.0,2009,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,23.0,684776.0,3.3588,GA,Cobb County
1280,Georgia,13.0,"Cobb County, GA",13067.0,2009,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,47.0,684776.0,6.8636,GA,Cobb County
1281,Georgia,13.0,"DeKalb County, GA",13089.0,2004,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,16.0,666204.0,Unreliable,GA,DeKalb County
1282,Georgia,13.0,"DeKalb County, GA",13089.0,2005,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14.0,668998.0,Unreliable,GA,DeKalb County
1283,Georgia,13.0,"DeKalb County, GA",13089.0,2006,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,17.0,676687.0,Unreliable,GA,DeKalb County
1284,Georgia,13.0,"DeKalb County, GA",13089.0,2006,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10.0,676687.0,Unreliable,GA,DeKalb County
1285,Georgia,13.0,"DeKalb County, GA",13089.0,2007,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,22.0,680962.0,3.2307,GA,DeKalb County
1286,Georgia,13.0,"DeKalb County, GA",13089.0,2007,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15.0,680962.0,Unreliable,GA,DeKalb County
1287,Georgia,13.0,"DeKalb County, GA",13089.0,2008,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,20.0,685646.0,2.9170,GA,DeKalb County
1288,Georgia,13.0,"DeKalb County, GA",13089.0,2008,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10.0,685646.0,Unreliable,GA,DeKalb County
1289,Georgia,13.0,"DeKalb County, GA",13089.0,2009,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13.0,690658.0,Unreliable,GA,DeKalb County
1290,Georgia,13.0,"DeKalb County, GA",13089.0,2009,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12.0,690658.0,Unreliable,GA,DeKalb County
1291,Georgia,13.0,"Floyd County, GA",13115.0,2006,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10.0,95165.0,Unreliable,GA,Floyd County
1292,Georgia,13.0,"Fulton County, GA",13121.0,2004,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,38.0,809481.0,4.6944,GA,Fulton County
1293,Georgia,13.0,"Fulton County, GA",13121.0,2004,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11.0,809481.0,Unreliable,GA,Fulton County
1294,Georgia,13.0,"Fulton County, GA",13121.0,2005,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,49.0,818737.0,5.9848,GA,Fulton County
1295,Georgia,13.0,"Fulton County, GA",13121.0,2005,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,22.0,818737.0,2.6871,GA,Fulton County
1296,Georgia,13.0,"Fulton County, GA",13121.0,2006,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,46.0,845181.0,5.4426,GA,Fulton County
1297,Georgia,13.0,"Fulton County, GA",13121.0,2006,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,25.0,845181.0,2.9579,GA,Fulton County
1298,Georgia,13.0,"Fulton County, GA",13121.0,2007,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,61.0,869329.0,7.0169,GA,Fulton County
1299,Georgia,13.0,"Fulton County, GA",13121.0,2007,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,25.0,869329.0,2.8758,GA,Fulton County
1301,Georgia,13.0,"Fulton County, GA",13121.0,2008,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,58.0,888694.0,6.5264,GA,Fulton County
1302,Georgia,13.0,"Fulton County, GA",13121.0,2008,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,32.0,888694.0,3.6008,GA,Fulton County
1303,Georgia,13.0,"Fulton County, GA",13121.0,2008,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,12.0,888694.0,Unreliable,GA,Fulton County
